date,Year,Month,Day,adm2_id,ADM2_PCODE,districts,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
1986-12-11,1986,December,11,25849,LK81,Badulla,94,32.234,105.9812,122.9468,319.8078,438.7128,871.4181,33.5499,40.3104,50.9081,final
1986-12-21,1986,December,21,25849,LK81,Badulla,94,89.0426,88.4511,195.117,289.1567,510.0213,895.1741,100.6329,68.5651,57.4499,final
1987-01-01,1987,January,1,25849,LK81,Badulla,94,31.4362,76.4738,152.7128,270.906,511.6702,907.3865,44.7214,57.9243,56.8648,final
1987-01-11,1987,January,11,25849,LK81,Badulla,94,71.8617,69.0046,192.3404,233.9294,478.6489,888.6926,103.8607,82.9504,54.3733,final
1987-01-21,1987,January,21,25849,LK81,Badulla,94,15.5638,62.3408,118.8617,207.8191,397.4043,842.6872,30.537,59.16,47.7789,final
1987-02-01,1987,February,1,25849,LK81,Badulla,94,9.4681,45.6287,96.8936,176.9741,363.4255,774.8851,28.5768,57.1703,47.5771,final
1987-02-11,1987,February,11,25849,LK81,Badulla,94,6.9468,34.0053,31.9787,141.9748,347.266,695.7121,30.6287,27.6222,50.6249,final
1987-02-21,1987,February,21,25849,LK81,Badulla,94,5.8404,29.9926,22.2553,109.6266,336.234,606.6025,30.9792,26.9633,56.1519,final
1987-03-01,1987,March,1,25849,LK81,Badulla,94,3.883,33.1745,16.6702,97.1723,266.2766,545.0525,23.2694,24.8854,49.7749,final
1987-03-11,1987,March,11,25849,LK81,Badulla,94,6.3936,38.8479,16.117,102.0149,240.4362,477.9191,25.9844,23.3157,51.3274,final
1987-03-21,1987,March,21,25849,LK81,Badulla,94,49.8936,47.4259,60.1702,119.4482,201.2872,436.894,104.7071,54.2072,47.2791,final
1987-04-01,1987,April,1,25849,LK81,Badulla,94,17.9681,55.2883,74.2553,141.5621,187.8191,415.7085,38.0971,55.5913,46.4682,final
1987-04-11,1987,April,11,25849,LK81,Badulla,94,53.7766,59.544,121.6383,162.2582,169.734,406.2479,91.0644,76.4192,43.1796,final
1987-04-21,1987,April,21,25849,LK81,Badulla,94,75.2872,57.3113,147.0319,172.1436,229.4574,401.2184,128.8485,86.2132,58.2312,final
1987-05-01,1987,May,1,25849,LK81,Badulla,94,28.9574,58.6223,158.0213,175.4777,248.9468,414.2121,53.3735,90.5884,61.0418,final
1987-05-11,1987,May,11,25849,LK81,Badulla,94,36.5745,50.2628,140.8191,166.1965,278.5745,430.4695,75.2305,85.5972,65.5152,final
1987-05-21,1987,May,21,25849,LK81,Badulla,94,129.9468,45.9014,195.4787,154.7865,402.6809,446.3784,265.114,124.6939,90.4252,final
1987-06-01,1987,June,1,25849,LK81,Badulla,94,11.2872,32.844,177.8085,129.0082,410.0851,446.0479,43.0379,135.1061,92.1143,final
1987-06-11,1987,June,11,25849,LK81,Badulla,94,11.4362,29.1518,152.6702,107.8972,415.1277,436.3518,48.1268,137.9764,95.245,final
1987-06-21,1987,June,21,25849,LK81,Badulla,94,35.0532,26.4656,57.7766,88.4613,400.2872,415.3915,127.292,68.8357,96.4493,final
1987-07-01,1987,July,1,25849,LK81,Badulla,94,6.6809,25.0738,53.1702,80.6911,389.0,385.177,38.8407,69.6542,100.9674,final
1987-07-11,1987,July,11,25849,LK81,Badulla,94,5.5745,28.6926,47.3085,80.2319,340.7979,354.3255,31.3852,63.5125,96.2869,final
1987-07-21,1987,July,21,25849,LK81,Badulla,94,4.6064,28.2975,16.8617,82.0638,270.117,325.3117,28.8501,29.1773,83.5393,final
1987-08-01,1987,August,1,25849,LK81,Badulla,94,21.7128,22.5592,31.8936,79.5493,262.8723,289.2486,96.9286,46.7827,91.1858,final
1987-08-11,1987,August,11,25849,LK81,Badulla,94,9.9043,30.8684,36.2234,81.7252,236.2021,269.8543,41.5526,50.3934,87.9751,final
1987-08-21,1987,August,21,25849,LK81,Badulla,94,6.0638,35.6514,37.6809,89.0791,112.3191,259.6043,27.2163,48.124,45.3699,final
1987-09-01,1987,September,1,25849,LK81,Badulla,94,6.4681,46.1794,22.4362,112.6993,107.5,272.9397,22.4076,26.4355,41.5283,final
1987-09-11,1987,September,11,25849,LK81,Badulla,94,61.6809,45.2649,74.2128,127.0957,157.7447,289.0528,132.6589,61.4262,56.092,final
1987-09-21,1987,September,21,25849,LK81,Badulla,94,53.9468,64.695,122.0957,156.1394,176.6383,327.2823,84.5782,79.509,55.3359,final
1987-10-01,1987,October,1,25849,LK81,Badulla,94,52.1489,64.2613,167.7766,174.2213,222.1064,366.4699,82.512,96.5017,61.6534,final
1987-10-11,1987,October,11,25849,LK81,Badulla,94,98.4787,87.6986,204.5745,216.655,315.0106,425.4759,111.6292,94.6701,74.6334,final
1987-10-21,1987,October,21,25849,LK81,Badulla,94,124.734,108.3461,275.3617,260.306,435.1383,505.5245,114.4583,105.5699,86.3467,final
1987-11-01,1987,November,1,25849,LK81,Badulla,94,70.1702,113.4309,293.383,309.4755,483.5957,596.3961,63.4718,94.9628,81.3982,final
1987-11-11,1987,November,11,25849,LK81,Badulla,94,58.0106,113.1784,252.9149,334.9553,531.7021,678.706,53.3183,76.2171,78.6551,final
1987-11-21,1987,November,21,25849,LK81,Badulla,94,82.5957,119.1021,210.7766,345.7113,608.234,762.1567,70.5836,62.0662,80.0659,final
1987-12-01,1987,December,1,25849,LK81,Badulla,94,139.1383,94.7245,279.7447,327.005,740.9043,810.7018,144.5365,85.9764,91.4954,final
1987-12-11,1987,December,11,25849,LK81,Badulla,94,71.2234,105.9812,292.9574,319.8078,750.4468,871.4181,68.6814,91.8588,86.2754,final
1987-12-21,1987,December,21,25849,LK81,Badulla,94,34.6596,88.4511,245.0213,289.1567,731.1596,895.1741,42.4389,85.2467,81.8803,final
1988-01-01,1988,January,1,25849,LK81,Badulla,94,4.0106,76.4738,109.8936,270.906,683.0213,907.3865,11.0596,42.681,75.543,final
1988-01-11,1988,January,11,25849,LK81,Badulla,94,23.9149,69.0046,62.5851,233.9294,608.4574,888.6926,39.0717,29.7566,68.8175,final
1988-01-21,1988,January,21,25849,LK81,Badulla,94,26.3617,62.3408,54.2872,207.8191,510.0851,842.6872,46.5716,29.514,60.9937,final
1988-02-01,1988,February,1,25849,LK81,Badulla,94,4.883,45.6287,55.1596,176.9741,444.7979,774.8851,19.5205,34.8495,57.9445,final
1988-02-11,1988,February,11,25849,LK81,Badulla,94,16.2021,34.0053,47.4468,141.9748,402.9894,695.7121,54.357,37.8002,58.5209,final
1988-02-21,1988,February,21,25849,LK81,Badulla,94,53.4362,29.9926,74.5213,109.6266,373.8298,606.6025,166.996,70.6543,62.2491,final
1988-03-01,1988,March,1,25849,LK81,Badulla,94,38.7979,33.1745,108.4362,97.1723,273.4894,545.0525,114.7308,110.51,51.0743,final
1988-03-11,1988,March,11,25849,LK81,Badulla,94,43.7872,38.8479,136.0213,102.0149,246.0532,477.9191,111.2648,130.3588,52.4786,final
1988-03-21,1988,March,21,25849,LK81,Badulla,94,34.1383,47.4259,116.7234,119.4482,245.5319,436.894,74.6545,97.895,57.1795,final
1988-04-01,1988,April,1,25849,LK81,Badulla,94,54.4787,55.2883,132.4043,141.5621,296.0,415.7085,98.6572,93.9577,71.8802,final
1988-04-11,1988,April,11,25849,LK81,Badulla,94,95.9362,59.544,184.5532,162.2582,368.0213,406.2479,156.3836,112.9428,90.8164,final
1988-04-21,1988,April,21,25849,LK81,Badulla,94,96.9894,57.3113,247.4043,172.1436,438.6489,401.2184,163.677,141.3194,109.1023,final
1988-05-01,1988,May,1,25849,LK81,Badulla,94,43.0426,58.6223,235.9681,175.4777,476.8085,414.2121,75.5121,132.6133,114.7559,final
1988-05-11,1988,May,11,25849,LK81,Badulla,94,63.6383,50.2628,203.6702,166.1965,524.2447,430.4695,124.2035,121.2682,121.2898,final
1988-05-21,1988,May,21,25849,LK81,Badulla,94,27.1489,45.9014,133.8298,154.7865,497.9574,446.3784,63.1592,87.2825,111.3018,final
1988-06-01,1988,June,1,25849,LK81,Badulla,94,28.9149,32.844,119.7021,129.0082,488.0745,446.0479,89.6177,93.3054,109.2154,final
1988-06-11,1988,June,11,25849,LK81,Badulla,94,23.7979,29.1518,79.8617,107.8972,468.0851,436.3518,84.3232,76.2204,107.1095,final
1988-06-21,1988,June,21,25849,LK81,Badulla,94,61.266,26.4656,113.9787,88.4613,495.2128,415.3915,210.5981,125.9161,118.7642,final
1988-07-01,1988,July,1,25849,LK81,Badulla,94,42.8617,25.0738,127.9255,80.6911,483.5957,385.177,159.1477,152.0827,124.905,final
1988-07-11,1988,July,11,25849,LK81,Badulla,94,25.883,28.6926,130.0106,80.2319,413.5426,354.3255,91.6611,155.1675,116.2539,final
1988-07-21,1988,July,21,25849,LK81,Badulla,94,21.7447,28.2975,90.4894,82.0638,338.2979,325.3117,80.3203,109.1518,103.8729,final
1988-08-01,1988,August,1,25849,LK81,Badulla,94,18.4681,22.5592,66.0957,79.5493,313.7234,289.2486,85.1551,84.9764,108.1788,final
1988-08-11,1988,August,11,25849,LK81,Badulla,94,60.6383,30.8684,100.8511,81.7252,310.7234,269.8543,182.9974,120.8513,114.6037,final
1988-08-21,1988,August,21,25849,LK81,Badulla,94,112.8511,35.6514,191.9574,89.0791,396.4255,259.6043,289.9064,203.8346,150.7489,final
1988-09-01,1988,September,1,25849,LK81,Badulla,94,106.6596,46.1794,280.1489,112.6993,474.1702,272.9397,218.1727,236.4716,171.1213,final
1988-09-11,1988,September,11,25849,LK81,Badulla,94,69.9894,45.2649,289.5,127.0957,520.3617,289.0528,149.1883,218.4605,177.3472,final
1988-09-21,1988,September,21,25849,LK81,Badulla,94,65.6277,64.695,242.2766,156.1394,524.7234,327.2823,101.3381,151.8464,158.5388,final
1988-10-01,1988,October,1,25849,LK81,Badulla,94,22.9255,64.2613,158.5426,174.2213,504.7872,366.4699,40.3191,91.4892,136.7406,final
1988-10-11,1988,October,11,25849,LK81,Badulla,94,22.7234,87.6986,111.2766,216.655,501.6277,425.4759,29.907,53.5071,117.487,final
1988-10-21,1988,October,21,25849,LK81,Badulla,94,37.8085,108.3461,83.4574,260.306,517.6915,505.5245,37.768,34.5747,102.3601,final
1988-11-01,1988,November,1,25849,LK81,Badulla,94,178.4362,113.4309,238.9681,309.4755,677.6596,596.3961,154.8888,77.9303,113.4011,final
1988-11-11,1988,November,11,25849,LK81,Badulla,94,120.7553,113.1784,337.0,334.9553,737.7766,678.706,106.4115,100.5927,108.577,final
1988-11-21,1988,November,21,25849,LK81,Badulla,94,5.766,119.1021,304.9574,345.7113,630.6915,762.1567,8.6751,88.543,82.9743,final
1988-12-01,1988,December,1,25849,LK81,Badulla,94,61.8298,94.7245,188.3511,327.005,585.8617,810.7018,67.0144,58.857,72.6039,final
1988-12-11,1988,December,11,25849,LK81,Badulla,94,42.5532,105.9812,110.1489,319.8078,558.4255,871.4181,42.848,36.43,64.4899,final
1988-12-21,1988,December,21,25849,LK81,Badulla,94,60.0,88.4511,164.383,289.1567,552.7979,895.1741,69.5551,58.2915,62.1756,final
1989-01-01,1989,January,1,25849,LK81,Badulla,94,18.4894,76.4738,121.0426,270.906,548.3617,907.3865,28.8306,46.65,60.8644,final
1989-01-11,1989,January,11,25849,LK81,Badulla,94,172.266,69.0046,250.7553,233.9294,697.9043,888.6926,239.5337,106.8979,78.7705,final
1989-01-21,1989,January,21,25849,LK81,Badulla,94,16.7979,62.3408,207.5532,207.8191,676.8936,842.6872,32.3695,99.8779,80.5563,final
1989-02-01,1989,February,1,25849,LK81,Badulla,94,11.6489,45.6287,200.7128,176.9741,510.1064,774.8851,32.8844,112.6962,66.2653,final
1989-02-11,1989,February,11,25849,LK81,Badulla,94,5.9255,34.0053,34.3723,141.9748,395.2766,695.7121,28.0104,29.1972,57.428,final
1989-02-21,1989,February,21,25849,LK81,Badulla,94,29.0426,29.9926,46.617,109.6266,418.5532,606.6025,97.2851,47.3281,69.5023,final
1989-03-01,1989,March,1,25849,LK81,Badulla,94,13.9787,33.1745,48.9468,97.1723,370.7021,545.0525,49.7158,55.0019,68.5885,final
1989-03-11,1989,March,11,25849,LK81,Badulla,94,20.3936,38.8479,63.4149,102.0149,348.5426,477.9191,57.913,65.5403,73.484,final
1989-03-21,1989,March,21,25849,LK81,Badulla,94,21.0426,47.4259,55.4149,119.4482,309.5851,436.894,49.675,50.5336,71.5125,final
1989-04-01,1989,April,1,25849,LK81,Badulla,94,21.7766,55.2883,63.2128,141.5621,312.8723,415.7085,44.4143,48.3055,75.8435,final
1989-04-11,1989,April,11,25849,LK81,Badulla,94,43.4681,59.544,86.2872,162.2582,184.0745,406.2479,75.0931,55.8971,46.6247,final
1989-04-21,1989,April,21,25849,LK81,Badulla,94,63.0426,57.3113,128.2872,172.1436,230.3191,401.2184,109.1977,75.9221,58.4408,final
1989-05-01,1989,May,1,25849,LK81,Badulla,94,101.1702,58.6223,207.6809,175.4777,319.8404,414.2121,166.8757,117.3623,77.7537,final
1989-05-11,1989,May,11,25849,LK81,Badulla,94,24.4149,50.2628,188.6277,166.1965,338.3298,430.4695,53.2273,112.7308,79.0815,final
1989-05-21,1989,May,21,25849,LK81,Badulla,94,25.5745,45.9014,151.1596,154.7865,334.8617,446.3784,60.066,97.799,75.5649,final
1989-06-01,1989,June,1,25849,LK81,Badulla,94,16.4787,32.844,66.4681,129.0082,337.3617,446.0479,56.756,55.0098,76.1678,final
1989-06-11,1989,June,11,25849,LK81,Badulla,94,29.1702,29.1518,71.2234,107.8972,346.1383,436.3518,100.054,68.8934,79.7887,final
1989-06-21,1989,June,21,25849,LK81,Badulla,94,15.1809,26.4656,60.8298,88.4613,340.2766,415.3915,64.1362,71.9366,82.3422,final
1989-07-01,1989,July,1,25849,LK81,Badulla,94,32.6702,25.0738,77.0213,80.6911,351.1702,385.177,125.2594,95.9535,91.3946,final
1989-07-11,1989,July,11,25849,LK81,Badulla,94,19.9043,28.6926,67.7553,80.2319,327.6064,354.3255,73.9162,86.1727,92.6661,final
1989-07-21,1989,July,21,25849,LK81,Badulla,94,13.3723,28.2975,65.9468,82.0638,277.9362,325.3117,55.1763,82.4936,85.8712,final
1989-08-01,1989,August,1,25849,LK81,Badulla,94,6.1489,22.5592,39.4255,79.5493,182.9149,289.2486,40.4545,55.1937,64.4664,final
1989-08-11,1989,August,11,25849,LK81,Badulla,94,7.5213,30.8684,27.0426,81.7252,166.0213,269.8543,34.9089,40.3843,62.8975,final
1989-08-21,1989,August,21,25849,LK81,Badulla,94,12.7872,35.6514,26.4574,89.0791,153.234,259.6043,43.7555,36.7963,60.5458,final
1989-09-01,1989,September,1,25849,LK81,Badulla,94,24.6702,46.1794,44.9787,112.6993,161.4255,272.9397,57.9729,44.8077,60.5873,final
1989-09-11,1989,September,11,25849,LK81,Badulla,94,62.5319,45.2649,99.9894,127.0957,194.7872,289.0528,134.352,80.2281,68.4786,final
1989-09-21,1989,September,21,25849,LK81,Badulla,94,69.3404,64.695,156.5426,156.1394,248.9468,327.2823,106.6653,100.2427,76.7745,final
1989-10-01,1989,October,1,25849,LK81,Badulla,94,46.383,64.2613,178.2553,174.2213,262.6596,366.4699,74.1871,102.1898,72.4253,final
1989-10-11,1989,October,11,25849,LK81,Badulla,94,138.9574,87.6986,254.6809,216.655,381.7128,425.4759,155.2963,116.777,89.9505,final
1989-10-21,1989,October,21,25849,LK81,Badulla,94,123.7234,108.3461,309.0638,260.306,492.0638,505.5245,113.5667,118.038,97.3889,final
1989-11-01,1989,November,1,25849,LK81,Badulla,94,8.2021,113.4309,270.883,309.4755,494.117,596.3961,11.1475,87.92,83.1333,final
1989-11-11,1989,November,11,25849,LK81,Badulla,94,134.617,113.1784,266.5426,334.9553,621.2128,678.706,118.1409,80.1676,91.652,final
1989-11-21,1989,November,21,25849,LK81,Badulla,94,13.5319,119.1021,156.3511,345.7113,621.9574,762.1567,14.9328,46.7657,81.8432,final
1989-12-01,1989,December,1,25849,LK81,Badulla,94,43.9362,94.7245,192.0851,327.005,641.2234,810.7018,49.0714,59.965,79.3496,final
1989-12-11,1989,December,11,25849,LK81,Badulla,94,71.3936,105.9812,128.8617,319.8078,650.0851,871.4181,68.8347,42.1038,74.889,final
1989-12-21,1989,December,21,25849,LK81,Badulla,94,42.8936,88.4511,158.2234,289.1567,623.6383,895.1741,51.2499,56.2325,70.0018,final
1990-01-01,1990,January,1,25849,LK81,Badulla,94,174.6277,76.4738,288.9149,270.906,751.883,907.3865,220.473,106.411,83.0493,final
1990-01-11,1990,January,11,25849,LK81,Badulla,94,23.5106,69.0046,241.0319,233.9294,636.4362,888.6926,38.5255,102.9117,71.9307,final
1990-01-21,1990,January,21,25849,LK81,Badulla,94,20.0638,62.3408,218.2021,207.8191,532.7766,842.6872,37.2194,104.7668,63.6548,final
1990-02-01,1990,February,1,25849,LK81,Badulla,94,3.9362,45.6287,47.5106,176.9741,528.5106,774.8851,17.6504,30.7586,68.6101,final
1990-02-11,1990,February,11,25849,LK81,Badulla,94,5.2872,34.0053,29.2872,141.9748,399.1809,695.7121,26.3739,25.8511,57.9813,final
1990-02-21,1990,February,21,25849,LK81,Badulla,94,57.4574,29.9926,66.6809,109.6266,443.1064,606.6025,178.4878,64.1002,73.4844,final
1990-03-01,1990,March,1,25849,LK81,Badulla,94,24.0,33.1745,86.7447,97.1723,423.1702,545.0525,75.967,90.2702,78.0413,final
1990-03-11,1990,March,11,25849,LK81,Badulla,94,54.2447,38.8479,135.7021,102.0149,406.0213,477.9191,135.1142,130.0739,85.2644,final
1990-03-21,1990,March,21,25849,LK81,Badulla,94,98.5638,47.4259,176.8085,119.4482,461.6915,436.894,197.5433,144.3114,105.5489,final
1990-04-01,1990,April,1,25849,LK81,Badulla,94,35.5851,55.2883,188.3936,141.5621,322.6489,415.7085,67.3184,130.8993,78.1401,final
1990-04-11,1990,April,11,25849,LK81,Badulla,94,79.6809,59.544,213.8298,162.2582,378.8191,406.2479,131.1987,129.9386,93.4105,final
1990-04-21,1990,April,21,25849,LK81,Badulla,94,15.8085,57.3113,131.0745,172.1436,374.5638,401.2184,33.3944,77.4523,93.5181,final
1990-05-01,1990,May,1,25849,LK81,Badulla,94,107.7766,58.6223,203.266,175.4777,478.4043,414.2121,177.2594,114.982,115.1321,final
1990-05-11,1990,May,11,25849,LK81,Badulla,94,33.2021,50.2628,156.7872,166.1965,506.3191,430.4695,69.1281,94.6598,117.2202,final
1990-05-21,1990,May,21,25849,LK81,Badulla,94,22.0745,45.9014,163.0532,154.7865,470.9362,446.3784,53.19,105.0166,105.381,final
1990-06-01,1990,June,1,25849,LK81,Badulla,94,71.8617,32.844,127.1383,129.0082,518.7979,446.0479,203.1016,98.6549,115.9523,final
1990-06-11,1990,June,11,25849,LK81,Badulla,94,28.5532,29.1518,122.4894,107.8972,493.1064,436.3518,98.2473,112.3771,112.7152,final
1990-06-21,1990,June,21,25849,LK81,Badulla,94,23.0213,26.4656,123.4362,88.4613,417.5638,415.3915,89.0537,135.5214,100.5107,final
1990-07-01,1990,July,1,25849,LK81,Badulla,94,13.9681,25.0738,65.5426,80.6911,395.9468,385.177,63.0719,83.2965,102.7253,final
1990-07-11,1990,July,11,25849,LK81,Badulla,94,15.5745,28.6926,52.5638,80.2319,331.8404,354.3255,61.0653,69.3367,93.8283,final
1990-07-21,1990,July,21,25849,LK81,Badulla,94,26.4574,28.2975,56.0,82.0638,342.4894,325.3117,94.4738,71.6894,105.1229,final
1990-08-01,1990,August,1,25849,LK81,Badulla,94,39.7021,22.5592,81.734,79.5493,274.4149,289.2486,162.2039,102.4397,95.043,final
1990-08-11,1990,August,11,25849,LK81,Badulla,94,6.6596,30.8684,72.8191,81.7252,247.8723,269.8543,32.5065,90.2905,92.1452,final
1990-08-21,1990,August,21,25849,LK81,Badulla,94,22.4681,35.6514,68.8298,89.0791,248.266,259.6043,67.5698,79.5625,95.7945,final
1990-09-01,1990,September,1,25849,LK81,Badulla,94,25.9255,46.1794,55.0532,112.6993,202.3298,272.9397,60.4257,53.0184,75.0442,final
1990-09-11,1990,September,11,25849,LK81,Badulla,94,53.6596,45.2649,102.0532,127.0957,227.4362,289.0528,116.7009,81.7335,79.3961,final
1990-09-21,1990,September,21,25849,LK81,Badulla,94,25.5426,64.695,105.1277,156.1394,229.9574,327.2823,43.8231,69.2958,71.1444,final
1990-10-01,1990,October,1,25849,LK81,Badulla,94,7.5638,64.2613,86.766,174.2213,223.5532,366.4699,18.1397,52.527,62.0377,final
1990-10-11,1990,October,11,25849,LK81,Badulla,94,88.1702,87.6986,121.2766,216.655,296.1489,425.4759,100.5088,57.9191,70.3022,final
1990-10-21,1990,October,21,25849,LK81,Badulla,94,183.4255,108.3461,279.1596,260.306,453.117,505.5245,166.2391,106.9749,89.8341,final
1990-11-01,1990,November,1,25849,LK81,Badulla,94,87.0319,113.4309,358.6277,309.4755,500.4468,596.3961,77.7094,115.3853,84.1771,final
1990-11-11,1990,November,11,25849,LK81,Badulla,94,12.5745,113.1784,283.0319,334.9553,506.3617,678.706,14.8711,84.9478,74.9756,final
1990-11-21,1990,November,21,25849,LK81,Badulla,94,179.9681,119.1021,279.5745,345.7113,663.8617,762.1567,149.0451,81.4071,87.2701,final
1990-12-01,1990,December,1,25849,LK81,Badulla,94,173.1915,94.7245,365.734,327.005,811.1277,810.7018,178.6838,111.4921,100.0519,final
1990-12-11,1990,December,11,25849,LK81,Badulla,94,82.2553,105.9812,435.4149,319.8078,839.7234,871.4181,78.6217,135.0529,96.4041,final
1990-12-21,1990,December,21,25849,LK81,Badulla,94,189.1277,88.4511,444.5745,289.1567,1003.3085,895.1741,207.7319,151.9519,111.9463,final
1991-01-01,1991,January,1,25849,LK81,Badulla,94,33.766,76.4738,305.1489,270.906,1029.5106,907.3865,47.5809,112.1902,113.3122,final
1991-01-11,1991,January,11,25849,LK81,Badulla,94,159.9362,69.0046,382.8298,233.9294,1101.2766,888.6926,222.8728,161.0424,123.6548,final
1991-01-21,1991,January,21,25849,LK81,Badulla,94,10.7979,62.3408,204.5,207.8191,928.6489,842.6872,23.4596,98.4762,110.0813,final
1991-02-01,1991,February,1,25849,LK81,Badulla,94,11.7979,45.6287,182.5319,176.9741,853.4149,774.8851,33.1785,102.9725,110.0053,final
1991-02-11,1991,February,11,25849,LK81,Badulla,94,9.617,34.0053,32.2128,141.9748,850.4574,695.7121,37.4744,27.7762,121.9276,final
1991-02-21,1991,February,21,25849,LK81,Badulla,94,16.2979,29.9926,37.7128,109.6266,686.7872,606.6025,60.864,39.8847,113.0043,final
1991-03-01,1991,March,1,25849,LK81,Badulla,94,37.9255,33.1745,63.8404,97.1723,551.5213,545.0525,112.4457,68.8988,101.1654,final
1991-03-11,1991,March,11,25849,LK81,Badulla,94,2.6489,38.8479,56.8723,102.0149,471.9149,477.9191,17.4443,59.6995,98.7694,final
1991-03-21,1991,March,21,25849,LK81,Badulla,94,79.4894,47.4259,120.0638,119.4482,362.2766,436.894,161.1596,100.4756,83.3031,final
1991-04-01,1991,April,1,25849,LK81,Badulla,94,47.4787,55.2883,129.617,141.5621,375.9894,415.7085,87.0463,92.1187,90.6699,final
1991-04-11,1991,April,11,25849,LK81,Badulla,94,14.1489,59.544,141.117,162.2582,230.2021,406.2479,29.668,87.7271,57.7065,final
1991-04-21,1991,April,21,25849,LK81,Badulla,94,42.0319,57.3113,103.6596,172.1436,261.4362,401.2184,75.4789,62.4011,66.0078,final
1991-05-01,1991,May,1,25849,LK81,Badulla,94,11.9787,58.6223,68.1596,175.4777,261.617,414.2121,26.6867,42.1396,64.0286,final
1991-05-11,1991,May,11,25849,LK81,Badulla,94,26.8511,50.2628,80.8617,166.1965,278.8511,430.4695,57.6357,51.5684,65.578,final
1991-05-21,1991,May,21,25849,LK81,Badulla,94,79.0319,45.9014,117.8617,154.7865,341.5851,446.3784,165.0876,77.5923,77.0381,final
1991-06-01,1991,June,1,25849,LK81,Badulla,94,70.2234,32.844,176.1064,129.0082,373.883,446.0479,198.7725,133.8816,84.176,final
1991-06-11,1991,June,11,25849,LK81,Badulla,94,25.9681,29.1518,175.2234,107.8972,397.2021,436.3518,90.6778,157.1059,91.229,final
1991-06-21,1991,June,21,25849,LK81,Badulla,94,22.3298,26.4656,118.5213,88.4613,340.0426,415.3915,86.8561,130.5297,82.2872,final
1991-07-01,1991,July,1,25849,LK81,Badulla,94,24.1596,25.0738,72.4574,80.6911,316.7234,385.177,96.9602,90.9212,82.6777,final
1991-07-11,1991,July,11,25849,LK81,Badulla,94,29.9043,28.6926,76.3936,80.2319,332.4787,354.3255,103.5963,95.7462,94.0035,final
1991-07-21,1991,July,21,25849,LK81,Badulla,94,4.9043,28.2975,58.9681,82.0638,295.3511,325.3117,29.7447,74.9133,91.0648,final
1991-08-01,1991,August,1,25849,LK81,Badulla,94,51.3404,22.5592,86.1489,79.5493,334.7128,289.2486,204.434,107.3698,115.1928,final
1991-08-11,1991,August,11,25849,LK81,Badulla,94,17.6064,30.8684,73.8511,81.7252,325.4681,269.8543,63.0258,91.4155,119.8724,final
1991-08-21,1991,August,21,25849,LK81,Badulla,94,20.4043,35.6514,89.3511,89.0791,266.8404,259.6043,62.4929,100.2745,102.684,final
1991-09-01,1991,September,1,25849,LK81,Badulla,94,20.8085,46.1794,58.8191,112.6993,217.4255,272.9397,50.4275,56.0877,80.3795,final
1991-09-11,1991,September,11,25849,LK81,Badulla,94,34.4255,45.2649,75.6383,127.0957,225.883,289.0528,78.4355,62.4661,78.8767,final
1991-09-21,1991,September,21,25849,LK81,Badulla,94,42.6809,64.695,97.9149,156.1394,246.234,327.2823,68.4136,64.9544,75.9702,final
1991-10-01,1991,October,1,25849,LK81,Badulla,94,36.9255,64.2613,114.0319,174.2213,259.0,366.4699,60.5324,67.3277,71.4533,final
1991-10-11,1991,October,11,25849,LK81,Badulla,94,81.0106,87.6986,160.617,216.655,310.1064,425.4759,92.7853,75.2761,73.5073,final
1991-10-21,1991,October,21,25849,LK81,Badulla,94,94.0745,108.3461,212.0106,260.306,399.2766,505.5245,87.4088,82.1331,79.3903,final
1991-11-01,1991,November,1,25849,LK81,Badulla,94,30.8085,113.4309,205.8936,309.4755,378.7447,596.3961,30.2358,67.5775,64.1074,final
1991-11-11,1991,November,11,25849,LK81,Badulla,94,131.0319,113.1784,255.9149,334.9553,492.1702,678.706,115.1073,77.0868,72.915,final
1991-11-21,1991,November,21,25849,LK81,Badulla,94,6.9362,119.1021,168.7766,345.7113,478.7021,762.1567,9.618,50.2589,63.2905,final
1991-12-01,1991,December,1,25849,LK81,Badulla,94,26.7021,94.7245,164.6702,327.005,484.5957,810.7018,31.7897,51.8302,60.265,final
1991-12-11,1991,December,11,25849,LK81,Badulla,94,166.7234,105.9812,200.3617,319.8078,616.8936,871.4181,154.732,63.7831,71.1233,final
1991-12-21,1991,December,21,25849,LK81,Badulla,94,72.5745,88.4511,266.0,289.1567,646.7872,895.1741,83.0108,92.2593,72.5592,final
1992-01-01,1992,January,1,25849,LK81,Badulla,94,12.6277,76.4738,251.9255,270.906,622.4894,907.3865,21.636,93.2431,68.9447,final
1992-01-11,1992,January,11,25849,LK81,Badulla,94,12.7872,69.0046,97.9894,233.9294,554.266,888.6926,24.0353,44.2707,62.7874,final
1992-01-21,1992,January,21,25849,LK81,Badulla,94,9.8511,62.3408,35.266,207.8191,470.0426,842.6872,22.0536,20.7814,56.2976,final
1992-02-01,1992,February,1,25849,LK81,Badulla,94,4.383,45.6287,27.0213,176.9741,443.617,774.8851,18.5329,19.8002,57.7941,final
1992-02-11,1992,February,11,25849,LK81,Badulla,94,4.766,34.0053,19.0,141.9748,317.3511,695.7121,25.0375,19.0821,46.3859,final
